AÑO;MES;MUNICIPIO;DATO
2013;mayo;La Orotava;1676
2013;junio;La Orotava;1617
2003;enero;El Paso;664
2003;febrero;El Paso;678
2003;marzo;El Paso;691
2003;abril;El Paso;724
2003;mayo;El Paso;730
2003;junio;El Paso;732
2003;julio;El Paso;734
2003;agosto;El Paso;732
2003;septiembre;El Paso;753
2003;octubre;El Paso;782
2003;noviembre;El Paso;799
2003;diciembre;El Paso;806
2004;enero;El Paso;854
2004;febrero;El Paso;894
2004;marzo;El Paso;920
2004;abril;El Paso;912
2004;mayo;El Paso;913
2004;junio;El Paso;887
2004;julio;El Paso;866
2004;agosto;El Paso;856
2004;septiembre;El Paso;872
2004;octubre;El Paso;846
2004;noviembre;El Paso;878
2004;diciembre;El Paso;859
2005;enero;El Paso;904
2005;febrero;El Paso;903
2005;marzo;El Paso;920
2005;abril;El Paso;924
2005;mayo;El Paso;937
2005;junio;El Paso;932
2005;julio;El Paso;931
2005;agosto;El Paso;916
2005;septiembre;El Paso;887
2005;octubre;El Paso;898
2005;noviembre;El Paso;873
2005;diciembre;El Paso;865
2006;enero;El Paso;886
2006;febrero;El Paso;883
2006;marzo;El Paso;873
2006;abril;El Paso;867
2006;mayo;El Paso;860
2006;junio;El Paso;871
2006;julio;El Paso;919
2006;agosto;El Paso;882
2006;septiembre;El Paso;853
2006;octubre;El Paso;853
2006;noviembre;El Paso;922
2006;diciembre;El Paso;925
2007;enero;El Paso;971
2007;febrero;El Paso;975
2007;marzo;El Paso;1012
2007;abril;El Paso;1031
2007;mayo;El Paso;1023
2007;junio;El Paso;1039
2007;julio;El Paso;1053
2007;agosto;El Paso;1038
2007;septiembre;El Paso;1046
2007;octubre;El Paso;1058
2007;noviembre;El Paso;1083
2007;diciembre;El Paso;1072
2008;enero;El Paso;1090
2008;febrero;El Paso;1066
2008;marzo;El Paso;1092
2008;abril;El Paso;1073
2008;mayo;El Paso;1078
2008;junio;El Paso;1063
2008;julio;El Paso;1047
2008;agosto;El Paso;1002
2008;septiembre;El Paso;1034
2008;octubre;El Paso;1052
2008;noviembre;El Paso;1050
2008;diciembre;El Paso;1018
2009;enero;El Paso;997
2009;febrero;El Paso;1003
2009;marzo;El Paso;1008
2009;abril;El Paso;1014
2009;mayo;El Paso;994
2009;junio;El Paso;991
2009;julio;El Paso;972
2009;agosto;El Paso;961
2009;septiembre;El Paso;943
2009;octubre;El Paso;966
2009;noviembre;El Paso;955
2009;diciembre;El Paso;961
2010;enero;El Paso;936
2010;febrero;El Paso;921
2010;marzo;El Paso;939
2010;abril;El Paso;890
2010;mayo;El Paso;873
2010;junio;El Paso;858
2010;julio;El Paso;853
2010;agosto;El Paso;847
2010;septiembre;El Paso;874
2010;octubre;El Paso;909
2010;noviembre;El Paso;932
2010;diciembre;El Paso;918
2011;enero;El Paso;906
2011;febrero;El Paso;890
2011;marzo;El Paso;904
2011;abril;El Paso;878
2011;mayo;El Paso;886
2011;junio;El Paso;863
2011;julio;El Paso;821
2011;agosto;El Paso;806
2011;septiembre;El Paso;802
2011;octubre;El Paso;813
2011;noviembre;El Paso;785
2011;diciembre;El Paso;773
2012;enero;El Paso;846
2012;febrero;El Paso;810
2012;marzo;El Paso;811
2012;abril;El Paso;814
2012;mayo;El Paso;798
2012;junio;El Paso;810
2012;julio;El Paso;793
2012;agosto;El Paso;814
2012;septiembre;El Paso;836
2012;octubre;El Paso;832
2012;noviembre;El Paso;811
2012;diciembre;El Paso;792
2013;enero;El Paso;822
2013;febrero;El Paso;839
2013;marzo;El Paso;816
2013;abril;El Paso;787
2013;mayo;El Paso;799
2013;junio;El Paso;786
2003;enero;Puerto de la Cruz;1196
2003;febrero;Puerto de la Cruz;1180
2003;marzo;Puerto de la Cruz;1169
2003;abril;Puerto de la Cruz;1201
2003;mayo;Puerto de la Cruz;1197
2003;junio;Puerto de la Cruz;1115
2003;julio;Puerto de la Cruz;1015
2003;agosto;Puerto de la Cruz;987
2003;septiembre;Puerto de la Cruz;1075
2003;octubre;Puerto de la Cruz;1180
2003;noviembre;Puerto de la Cruz;1231
2003;diciembre;Puerto de la Cruz;1269
2004;enero;Puerto de la Cruz;1444
2004;febrero;Puerto de la Cruz;1560
2004;marzo;Puerto de la Cruz;1599
2004;abril;Puerto de la Cruz;1642
2004;mayo;Puerto de la Cruz;1662
2004;junio;Puerto de la Cruz;1555
2004;julio;Puerto de la Cruz;1439
2004;agosto;Puerto de la Cruz;1415
2004;septiembre;Puerto de la Cruz;1474
2004;octubre;Puerto de la Cruz;1533
2004;noviembre;Puerto de la Cruz;1566
2004;diciembre;Puerto de la Cruz;1675
2005;enero;Puerto de la Cruz;1769
2005;febrero;Puerto de la Cruz;1753
2005;marzo;Puerto de la Cruz;1668
2005;abril;Puerto de la Cruz;1745
2005;mayo;Puerto de la Cruz;1752
2005;junio;Puerto de la Cruz;1624
2005;julio;Puerto de la Cruz;1484
2005;agosto;Puerto de la Cruz;1422
2005;septiembre;Puerto de la Cruz;1683
2005;octubre;Puerto de la Cruz;1753
2005;noviembre;Puerto de la Cruz;1769
2005;diciembre;Puerto de la Cruz;1852
2006;enero;Puerto de la Cruz;1888
2006;febrero;Puerto de la Cruz;1686
2006;marzo;Puerto de la Cruz;1649
2006;abril;Puerto de la Cruz;1624
2006;mayo;Puerto de la Cruz;1686
2006;junio;Puerto de la Cruz;1575
2006;julio;Puerto de la Cruz;1469
2006;agosto;Puerto de la Cruz;1435
2006;septiembre;Puerto de la Cruz;1442
2006;octubre;Puerto de la Cruz;1484
2006;noviembre;Puerto de la Cruz;1568
2006;diciembre;Puerto de la Cruz;1707
2007;enero;Puerto de la Cruz;1838
2007;febrero;Puerto de la Cruz;1852
2007;marzo;Puerto de la Cruz;1821
2007;abril;Puerto de la Cruz;1909
2007;mayo;Puerto de la Cruz;2022
2007;junio;Puerto de la Cruz;1891
2007;julio;Puerto de la Cruz;1753
2007;agosto;Puerto de la Cruz;1779
2007;septiembre;Puerto de la Cruz;1798
2007;octubre;Puerto de la Cruz;1806
2007;noviembre;Puerto de la Cruz;1860
2007;diciembre;Puerto de la Cruz;1907
2008;enero;Puerto de la Cruz;1950
2008;febrero;Puerto de la Cruz;1926
2008;marzo;Puerto de la Cruz;1919
2008;abril;Puerto de la Cruz;1990
2008;mayo;Puerto de la Cruz;1978
2008;junio;Puerto de la Cruz;1880
2008;julio;Puerto de la Cruz;1737
2008;agosto;Puerto de la Cruz;1627
2008;septiembre;Puerto de la Cruz;1719
2008;octubre;Puerto de la Cruz;1739
2008;noviembre;Puerto de la Cruz;1682
2008;diciembre;Puerto de la Cruz;1771
2009;enero;Puerto de la Cruz;1847
2009;febrero;Puerto de la Cruz;1893
2009;marzo;Puerto de la Cruz;1839
2009;abril;Puerto de la Cruz;1839
2009;mayo;Puerto de la Cruz;1839
2009;junio;Puerto de la Cruz;1722
2009;julio;Puerto de la Cruz;1667
2009;agosto;Puerto de la Cruz;1650
2009;septiembre;Puerto de la Cruz;1645
2009;octubre;Puerto de la Cruz;1687
2009;noviembre;Puerto de la Cruz;1710
2009;diciembre;Puerto de la Cruz;1750
2010;enero;Puerto de la Cruz;1868
2010;febrero;Puerto de la Cruz;1865
2010;marzo;Puerto de la Cruz;1757
2010;abril;Puerto de la Cruz;1784
2010;mayo;Puerto de la Cruz;1749
2010;junio;Puerto de la Cruz;1577
2010;julio;Puerto de la Cruz;1429
2010;agosto;Puerto de la Cruz;1363
2010;septiembre;Puerto de la Cruz;1407
2010;octubre;Puerto de la Cruz;1435
2010;noviembre;Puerto de la Cruz;1439
2010;diciembre;Puerto de la Cruz;1468
